id_paper,id_data,species,order,body_part,morphology,environmental_condition,genetic.epigenetic_mechanism,genetic.epigenetic_mechanism_filtered,plasticity.or.adaptation,author,title,year,journal,volume,doi
3650,de49,Dendrolimus houi,Lepidoptera,head,size,diet,gene expression,transcriptomic,plasticity,Fang; Xinyuan and Chen; Zhenghao and Chen; Zhenhong and Chen; Jian and Zhao; Zhenhui and Wu; Peilin and Wu; Hongmin and Zhang; Feiping and Liang; Guanghong,Metabolome and Transcriptome Analysis Reveals the Effects of Host Shift on <i>Dendrolimus houi</i> Lajonquiere Larvae,2023,FORESTS,14,10.3390/f14071307
3650,de47,Dendrolimus houi,Lepidoptera,body,mass,diet,gene expression,transcriptomic,plasticity,Fang; Xinyuan and Chen; Zhenghao and Chen; Zhenhong and Chen; Jian and Zhao; Zhenhui and Wu; Peilin and Wu; Hongmin and Zhang; Feiping and Liang; Guanghong,Metabolome and Transcriptome Analysis Reveals the Effects of Host Shift on <i>Dendrolimus houi</i> Lajonquiere Larvae,2023,FORESTS,14,10.3390/f14071307
3650,de48,Dendrolimus houi,Lepidoptera,body,size,diet,gene expression,transcriptomic,plasticity,Fang; Xinyuan and Chen; Zhenghao and Chen; Zhenhong and Chen; Jian and Zhao; Zhenhui and Wu; Peilin and Wu; Hongmin and Zhang; Feiping and Liang; Guanghong,Metabolome and Transcriptome Analysis Reveals the Effects of Host Shift on <i>Dendrolimus houi</i> Lajonquiere Larvae,2023,FORESTS,14,10.3390/f14071307
3665,de149,Onthophagus taurus,Coleoptera,leg,size,diet,gene expression,transcriptomic,plasticity,Kijimoto; Teiya and Snell-Rood; Emilie C. and Pespeni; Melissa H. and Rocha; Guilherme and Kafadar; Karen and Moczek; Armin P.,The nutritionally responsive transcriptome of the polyphenic beetle <i>Onthophagus taurus</i> and the importance of sexual dimorphism and body region,2014,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,281,10.1098/rspb.2014.2084
3665,de150,Onthophagus taurus,Coleoptera,horn,size,diet,gene expression,transcriptomic,plasticity,Kijimoto; Teiya and Snell-Rood; Emilie C. and Pespeni; Melissa H. and Rocha; Guilherme and Kafadar; Karen and Moczek; Armin P.,The nutritionally responsive transcriptome of the polyphenic beetle <i>Onthophagus taurus</i> and the importance of sexual dimorphism and body region,2014,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,281,10.1098/rspb.2014.2084
3685,de88,Oedaleus Asiaticus,Orthoptera,body,color,social environment,gene expression,transcriptomic,plasticity,Guo; Na and Ma; Hongyue and Han; Haibin and Yan; Feng and Gao; Haiyan and Zhang; Yuanyuan and Gao; Shujing,Phenotypic and Differential Gene Expression Analyses of Phase Transition in <i>Oedaleus Asiaticus</i> under High-Density Population Stress,2022,INSECTS,13,10.3390/insects13111034
3713,de219,Acyrthosiphon pisum,Hemiptera,body,color,symbiont ,gene expression,transcriptomic,plasticity,Nikoh; Naruo and Tsuchida; Tsutomu and Maeda; Taro and Yamaguchi; Katsushi and Shigenobu; Shuji and Koga; Ryuichi and Fukatsu; Takema,Genomic Insight into Symbiosis-Induced Insect Color Change by a Facultative Bacterial Endosymbiont; ``<i>Candidatus</i> Rickettsiella viridis{'',2018,MBIO,9,10.1128/mBio.00890-18
3726,da6,Onthophagus gazella,Coleoptera,body,size,diet,methylation,epigenetic,plasticity,Snell-Rood; Emilie C. and Troth; Ashley and Moczek; Armin P.,DNA Methylation as a Mechanism of Nutritional Plasticity: Limited Support From Horned Beetles,2013,JOURNAL OF EXPERIMENTAL ZOOLOGY PART B-MOLECULAR AND DEVELOPMENTAL EVOLUTION,320B,10.1002/jez.b.22479
3782,b12,Macrosiphum euphorbiae,Hemiptera,wing,overall development,temperature,gene expression,transcriptomic,plasticity,Nguyen; Thi Thuy An and Michaud; Dominique and Cloutier; Conrad,A proteomic analysis of the aphid <i>Macrosiphum euphorbiae</i> under heat and radiation stress,2009,INSECT BIOCHEMISTRY AND MOLECULAR BIOLOGY,39,10.1016/j.ibmb.2008.09.014
3782,b13,Macrosiphum euphorbiae,Hemiptera,wing,overall development,UV radiation,gene expression,transcriptomic,plasticity,Nguyen; Thi Thuy An and Michaud; Dominique and Cloutier; Conrad,A proteomic analysis of the aphid <i>Macrosiphum euphorbiae</i> under heat and radiation stress,2009,INSECT BIOCHEMISTRY AND MOLECULAR BIOLOGY,39,10.1016/j.ibmb.2008.09.014
3787,b14,Acyrthosiphon pisum,Hemiptera,body,color,geography,gene expression,transcriptomic,plasticity,Zhang; Li and Wang; Meng-Yao and Li; Xiao-Peng and Wang; Xiao-Tong and Jia; Cheng-Lin and Yang; Xing-Zhuo and Feng; Run-Qiu and Yuan; Ming-Long,A small set of differentially expressed genes was associated with two color morphs in natural populations of the pea aphid <i>Acyrthosiphon pisum</i>,2018,GENE,651,10.1016/j.gene.2018.01.079
3801,de129,Locusta migratoria,Orthoptera,body,color,social environment,gene expression,transcriptomic,plasticity,Kang; L and Chen; XY and Zhou; Y and Liu; BW and Zheng; W and Li; RQ and Wang; J and Yu; J,The analysis of large-scale gene expression correlated to the phase changes of the migratory locust,2004,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,101,10.1073/pnas.0407753101
3801,de128,Locusta migratoria,Orthoptera,body,overall development,social environment,gene expression,transcriptomic,plasticity,Kang; L and Chen; XY and Zhou; Y and Liu; BW and Zheng; W and Li; RQ and Wang; J and Yu; J,The analysis of large-scale gene expression correlated to the phase changes of the migratory locust,2004,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,101,10.1073/pnas.0407753101
3811,de174,Schistocerca gregaria,Orthoptera,body,overall development,social environment,gene expression,transcriptomic,plasticity,Badisco; Liesbeth and Huybrechts; Jurgen and Simonet; Gert and Verlinden; Heleen and Marchal; Elisabeth and Huybrechts; Roger and Schoofs; Liliane and De Loof; Arnold and Broeck; Jozef Vanden,Transcriptome Analysis of the Desert Locust Central Nervous System: Production and Annotation of a <i>Schistocerca gregaria</i> EST Database,2011,PLOS ONE,6,10.1371/journal.pone.0017274
3863,b28,Diaphorina citri,Hemiptera,body,color,temperature,gene expression,transcriptomic,plasticity,Fan; Jiayao and Shang; Feng and Pan; Huimin and Yuan; Chenyang and Liu; Tianyuan and Yi; Long and Wang; Jinjun and Dou; Wei,Body color plasticity of <i>Diaphorina citri</i> reflects a response to environmental stress,2023,INSECT SCIENCE,NA,10.1111/1744-7917.13272
3863,b27,Diaphorina citri,Hemiptera,body,color,social environment,gene expression,transcriptomic,plasticity,Fan; Jiayao and Shang; Feng and Pan; Huimin and Yuan; Chenyang and Liu; Tianyuan and Yi; Long and Wang; Jinjun and Dou; Wei,Body color plasticity of <i>Diaphorina citri</i> reflects a response to environmental stress,2023,INSECT SCIENCE,NA,10.1111/1744-7917.13272
3864,v10,Toxoptera citricida,Hemiptera,wing,overall development,social environment,gene expression,transcriptomic,plasticity,Shang; Feng and Wei; Dan-Dan and Jiang; Xuan-Zhao and Wei; Dong and Shen; Guang-Mao and Feng; Ying-Cai and Li; Ting and Wang; Jin-Jun,Reference Gene Validation for Quantitative PCR Under Various Biotic and Abiotic Stress Conditions in <i>Toxoptera citricida</i> (Hemiptera; Aphidiae),2015,JOURNAL OF ECONOMIC ENTOMOLOGY,108,10.1093/jee/tov184
3871,b21,Harmonia axyridis,Coleoptera,body,color,temperature,gene expression,transcriptomic,plasticity,Zhang; Yi and Wang; Xing-Xing and Feng; Zhu-Jun and Tian; Hong-Gang and Feng; Yi and Liu; Tong-Xian,Aspartate-<i>β</i>-alanine-NBAD pathway regulates pupal melanin pigmentation plasticity of ladybird <i>Harmonia axyridis</i>,2021,INSECT SCIENCE,28,10.1111/1744-7917.12877
3874,de115,Drosophila melanogaster,Diptera,Ovary ,size,diet,Ecdysone ,single gene/pathway,plasticity,Mendes; Claudia C. and Mirth; Christen K.,Stage-Specific Plasticity in Ovary Size Is Regulated by Insulin/Insulin-Like Growth Factor and Ecdysone Signaling in <i>Drosophila</i>,2016,GENETICS,202,10.1534/genetics.115.179960
3874,de114,Drosophila melanogaster,Diptera,Ovary ,size,diet,insulin,single gene/pathway,plasticity,Mendes; Claudia C. and Mirth; Christen K.,Stage-Specific Plasticity in Ovary Size Is Regulated by Insulin/Insulin-Like Growth Factor and Ecdysone Signaling in <i>Drosophila</i>,2016,GENETICS,202,10.1534/genetics.115.179960
4001,de12,Onthophagus nigriventris,Coleoptera,horn,size,diet,foxo,single gene/pathway,plasticity,Snell-Rood; Emilie C. and Moczek; Armin P.,Insulin Signaling as a Mechanism Underlying Developmental Plasticity: The Role of <i>FOXO</i> in a Nutritional Polyphenism,2012,PLOS ONE,7,10.1371/journal.pone.0034857
4001,de13,Onthophagus nigriventris,Coleoptera,reproductive organs,size,diet,foxo,single gene/pathway,plasticity,Snell-Rood; Emilie C. and Moczek; Armin P.,Insulin Signaling as a Mechanism Underlying Developmental Plasticity: The Role of <i>FOXO</i> in a Nutritional Polyphenism,2012,PLOS ONE,7,10.1371/journal.pone.0034857
4014,de14,Onthophagus taurus,Coleoptera,horn,size,diet,foxo,single gene/pathway,plasticity,Casasa; Sofia and Moczek; Armin P.,Insulin signalling's role in mediating tissue-specific nutritional plasticity and robustness in the horn-polyphenic beetle <i>Onthophagus taurus</i>,2018,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,285,10.1098/rspb.2018.1631
4014,de17,Onthophagus taurus,Coleoptera,reproductive organs,size,diet,foxo,single gene/pathway,plasticity,Casasa; Sofia and Moczek; Armin P.,Insulin signalling's role in mediating tissue-specific nutritional plasticity and robustness in the horn-polyphenic beetle <i>Onthophagus taurus</i>,2018,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,285,10.1098/rspb.2018.1631
4014,de15,Onthophagus taurus,Coleoptera,horn,size,diet,smoothened,single gene/pathway,plasticity,Casasa; Sofia and Moczek; Armin P.,Insulin signalling's role in mediating tissue-specific nutritional plasticity and robustness in the horn-polyphenic beetle <i>Onthophagus taurus</i>,2018,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,285,10.1098/rspb.2018.1631
4014,de16,Onthophagus taurus,Coleoptera,horn,size,diet,doublesex,single gene/pathway,plasticity,Casasa; Sofia and Moczek; Armin P.,Insulin signalling's role in mediating tissue-specific nutritional plasticity and robustness in the horn-polyphenic beetle <i>Onthophagus taurus</i>,2018,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,285,10.1098/rspb.2018.1631
4028,de232,Drosophila melanogaster,Diptera,body,color,temperature,gene expression,transcriptomic,plasticity,Sunaga; Saki and Akiyama; Noriyoshi and Miyagi; Ryutaro and Takahashi; Aya,Factors underlying natural variation in body pigmentation of <i>Drosophila melanogaster</i>,2016,GENES \& GENETIC SYSTEMS,91,10.1266/ggs.15-00061
4106,de146,Acyrthosiphon pisum,Hemiptera,body,color,diet,heritability,maternal effect,plasticity,Zhang; Yi and Wang; Xing-Xing and Tian; Hong-Gang and Zhang; Zhan-Feng and Feng; Zhu-Jun and Chen; Zhan-Sheng and Liu; Tong-Xian,The L-DOPA/Dopamine Pathway Transgenerationally Regulates Cuticular Melanization in the Pea Aphid <i>Acyrthosiphon pisum</i>,2020,FRONTIERS IN CELL AND DEVELOPMENTAL BIOLOGY,8,10.3389/fcell.2020.00311
4106,de145,Acyrthosiphon pisum,Hemiptera,body,color,diet,dopamine ,single gene/pathway,plasticity,Zhang; Yi and Wang; Xing-Xing and Tian; Hong-Gang and Zhang; Zhan-Feng and Feng; Zhu-Jun and Chen; Zhan-Sheng and Liu; Tong-Xian,The L-DOPA/Dopamine Pathway Transgenerationally Regulates Cuticular Melanization in the Pea Aphid <i>Acyrthosiphon pisum</i>,2020,FRONTIERS IN CELL AND DEVELOPMENTAL BIOLOGY,8,10.3389/fcell.2020.00311
4123,de4,Aphis gossypii,Hemiptera,body,color,season,gene expression,transcriptomic,plasticity,Guo; Shao-Kun and Gong; Ya-Jun and Chen; Jin-Cui and Shi; Pan and Cao; Li-Jun and Yang; Qiong and Hoffmann; Ary Anthony and Wei; Shu-Jun,Increased density of endosymbiotic <i>Buchnera</i> related to pesticide resistance in yellow morph of melon aphid,2020,JOURNAL OF PEST SCIENCE,93,10.1007/s10340-020-01248-0
4155,de144,Trypoxylus dichotomus,Coleoptera,horn,size,diet,Ecdysone ,single gene/pathway,plasticity,Lavine; Mark D. and Gotoh; Hiroki and Hayes; Abigail and Lavine; Laura Corley,The Insulin Signaling Substrate <i>Chico</i> and the Ecdysone Response Element <i>Broad</i> Both Regulate Growth of the Head Horns in the Asian Rhinoceros Beetle; <i>Trypoxylus dichotomus</i>,2019,INTEGRATIVE AND COMPARATIVE BIOLOGY,59,10.1093/icb/icz093
4155,de143,Trypoxylus dichotomus,Coleoptera,horn,size,diet,insulin,single gene/pathway,plasticity,Lavine; Mark D. and Gotoh; Hiroki and Hayes; Abigail and Lavine; Laura Corley,The Insulin Signaling Substrate <i>Chico</i> and the Ecdysone Response Element <i>Broad</i> Both Regulate Growth of the Head Horns in the Asian Rhinoceros Beetle; <i>Trypoxylus dichotomus</i>,2019,INTEGRATIVE AND COMPARATIVE BIOLOGY,59,10.1093/icb/icz093
4156,de213,Onthophagus taurus,Coleoptera,horn,size,diet,hedgehog,single gene/pathway,plasticity,Kijimoto; Teiya and Moczek; Armin P.,Hedgehog signaling enables nutrition-responsive inhibition of an alternative morph in a polyphenic beetle,2016,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,113,10.1073/pnas.1601505113
4161,de83,Tribolium castaneum,Coleoptera,reproductive organs,size,diet,insulin,single gene/pathway,plasticity,Xu; Jingjing and Anciro; Ashlee L. and Palli; Subba Reddy,Nutrition regulation of male accessory gland growth and maturation in <i>Tribolium</i> <i>castaneum</i>,2015,SCIENTIFIC REPORTS,5,10.1038/srep10567
4170,b34,Aphis gossypii,Hemiptera,wing,overall development,social environment,gene expression,transcriptomic,plasticity,Ji Jichao and Zhang Shuai and Luo Junyu and Wang Li and Zhu Xiangzhen and Zhang Kaixin and Zhang Lijuan and Cui Jinjie,Comparative transcriptional analysis provides insights of possible molecular mechanisms of wing polyphenism induced by postnatal crowding in <i>Aphis gossypii</i>,2019,JOURNAL OF COTTON RESEARCH,2,10.1186/s42397-019-0036-z
4203,da34,Myzus persicae,Hemiptera,wing,overall development,photoperiod ,miRNAs,non-coding RNA,plasticity,Zhang; Yun-Hui and Qian; Xin and Zong; Xin and An; Shi-Heng and Yan; Shuo and Shen; Jie,Dual-role regulator of a novel <i>miR-3040</i> in photoperiod-mediated wing dimorphism and wing development in green peach aphid,2024,INSECT SCIENCE,NA,10.1111/1744-7917.13377
4203,de233,Myzus persicae,Hemiptera,wing,overall development,photoperiod ,miRNAs,non-coding RNA,plasticity,Zhang; Yun-Hui and Qian; Xin and Zong; Xin and An; Shi-Heng and Yan; Shuo and Shen; Jie,Dual-role regulator of a novel <i>miR-3040</i> in photoperiod-mediated wing dimorphism and wing development in green peach aphid,2024,INSECT SCIENCE,NA,10.1111/1744-7917.13377
4219,de24,Nilaparvata lugens,Hemiptera,wing,size,social environment,JNK,single gene/pathway,plasticity,Lin; Xinda and Xu; Yili and Yao; Yun and Wang; Bo and Lavine; Mark D. and Lavine; Laura Corley,JNK signaling mediates wing form polymorphism in brown planthoppers (<i>Nilaparvata lugens</i>),2016,INSECT BIOCHEMISTRY AND MOLECULAR BIOLOGY,73,10.1016/j.ibmb.2016.04.005
4219,de25,Nilaparvata lugens,Hemiptera,wing,size,diet,JNK,single gene/pathway,plasticity,Lin; Xinda and Xu; Yili and Yao; Yun and Wang; Bo and Lavine; Mark D. and Lavine; Laura Corley,JNK signaling mediates wing form polymorphism in brown planthoppers (<i>Nilaparvata lugens</i>),2016,INSECT BIOCHEMISTRY AND MOLECULAR BIOLOGY,73,10.1016/j.ibmb.2016.04.005
4219,de26,Nilaparvata lugens,Hemiptera,wing,size,temperature,JNK,single gene/pathway,plasticity,Lin; Xinda and Xu; Yili and Yao; Yun and Wang; Bo and Lavine; Mark D. and Lavine; Laura Corley,JNK signaling mediates wing form polymorphism in brown planthoppers (<i>Nilaparvata lugens</i>),2016,INSECT BIOCHEMISTRY AND MOLECULAR BIOLOGY,73,10.1016/j.ibmb.2016.04.005
4267,b16,Gnatocerus cornutus,Coleoptera,mouth parts,overall development,diet,insulin,single gene/pathway,plasticity,Okada; Yasukazu and Katsuki; Masako and Okamoto; Naoki and Fujioka; Haruna and Okada; Kensuke,A specific type of insulin-like peptide regulates the conditional growth of a beetle weapon,2019,PLOS BIOLOGY,17,10.1371/journal.pbio.3000541
